timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/16 19:59:33.904, 25, 11, 4611, 46.16, 1590, 72, P0
2026/08/16 19:59:34.410, 46, 22, 4611, 43.72, 1590, 72, P0
2026/08/16 19:59:34.917, 30, 15, 4611, 46.45, 1575, 72, P0
2026/08/16 19:59:35.423, 46, 17, 4611, 49.22, 1575, 72, P0
2026/08/16 19:59:35.930, 37, 18, 4611, 47.73, 1590, 72, P0
2026/08/16 19:59:36.437, 44, 18, 4611, 44.80, 1590, 72, P0
2026/08/16 19:59:36.943, 31, 15, 4611, 45.27, 1590, 72, P0
2026/08/16 19:59:37.449, 40, 17, 4611, 47.41, 1590, 72, P0
2026/08/16 19:59:37.955, 26, 7, 4611, 47.60, 1590, 72, P0
2026/08/16 19:59:38.462, 27, 14, 4611, 47.93, 1590, 72, P0
2026/08/16 19:59:38.969, 20, 8, 4611, 48.69, 1590, 72, P0
2026/08/16 19:59:39.476, 30, 14, 4611, 45.79, 1590, 72, P0
2026/08/16 19:59:39.982, 27, 4, 4611, 67.69, 1590, 72, P0
2026/08/16 19:59:40.490, 34, 8, 4611, 48.59, 1575, 72, P0
2026/08/16 19:59:40.998, 9, 0, 4611, 42.73, 1590, 72, P0
2026/08/16 19:59:41.509, 0, 0, 4611, 46.82, 1590, 72, P0
2026/08/16 19:59:42.015, 15, 3, 4611, 47.70, 1590, 72, P0
2026/08/16 19:59:42.522, 43, 16, 4611, 50.63, 1590, 72, P0
2026/08/16 19:59:43.035, 80, 24, 4611, 51.71, 1575, 72, P0
2026/08/16 19:59:43.541, 26, 5, 4611, 45.47, 1590, 72, P0
2026/08/16 19:59:44.047, 70, 21, 4611, 60.55, 1590, 73, P0
2026/08/16 19:59:44.557, 26, 3, 4611, 47.51, 1590, 72, P0
2026/08/16 19:59:45.064, 62, 22, 4611, 60.00, 1590, 73, P0
2026/08/16 19:59:45.571, 26, 5, 4611, 48.03, 1590, 72, P0
2026/08/16 19:59:46.078, 74, 23, 4611, 55.35, 1590, 72, P0
2026/08/16 19:59:46.585, 20, 4, 4611, 45.27, 1590, 72, P0
2026/08/16 19:59:47.092, 76, 22, 4611, 59.30, 1590, 73, P0
2026/08/16 19:59:47.602, 35, 8, 4611, 59.17, 1590, 73, P0
2026/08/16 19:59:48.109, 100, 0, 4611, 49.08, 1410, 73, P0
2026/08/16 19:59:48.623, 30, 7, 4611, 54.49, 1590, 72, P0
2026/08/16 19:59:49.129, 45, 17, 4611, 64.40, 1590, 73, P0
2026/08/16 19:59:49.636, 31, 13, 4611, 45.66, 1590, 72, P0
2026/08/16 19:59:50.143, 84, 24, 4611, 57.41, 1590, 73, P0
2026/08/16 19:59:50.650, 28, 6, 4611, 58.65, 1575, 73, P0
2026/08/16 19:59:51.159, 92, 6, 4611, 49.38, 1590, 73, P0
2026/08/16 19:59:51.666, 48, 21, 4611, 54.76, 1590, 73, P0
2026/08/16 19:59:52.173, 80, 22, 4611, 62.91, 1590, 73, P0
2026/08/16 19:59:52.679, 100, 0, 4611, 49.35, 1590, 73, P0
2026/08/16 19:59:53.186, 76, 17, 4611, 57.60, 1590, 73, P0
2026/08/16 19:59:53.692, 100, 0, 4611, 49.45, 1590, 73, P0
2026/08/16 19:59:54.201, 67, 21, 4611, 62.28, 1590, 73, P0
2026/08/16 19:59:54.708, 95, 8, 4611, 51.90, 1575, 73, P0
2026/08/16 19:59:55.216, 50, 18, 4611, 60.45, 1590, 73, P0
2026/08/16 19:59:55.724, 90, 15, 4611, 66.57, 1470, 73, P0
2026/08/16 19:59:56.233, 74, 25, 4611, 54.79, 1590, 73, P0
2026/08/16 19:59:56.740, 36, 15, 4611, 48.36, 1575, 73, P0
2026/08/16 19:59:57.246, 72, 23, 4611, 58.39, 1590, 73, P0
2026/08/16 19:59:57.755, 46, 13, 4611, 47.60, 1575, 73, P0
2026/08/16 19:59:58.261, 81, 22, 4611, 61.26, 1590, 73, P0
2026/08/16 19:59:58.767, 60, 12, 4611, 51.31, 1590, 73, P0
2026/08/16 19:59:59.274, 80, 24, 4611, 54.07, 1590, 73, P0
2026/08/16 19:59:59.781, 77, 8, 4611, 53.25, 1590, 73, P0
2026/08/16 20:00:00.289, 62, 23, 4611, 59.31, 1590, 73, P0
2026/08/16 20:00:00.795, 20, 5, 4611, 52.63, 1590, 73, P0
2026/08/16 20:00:01.302, 76, 24, 4611, 60.78, 1590, 73, P0
2026/08/16 20:00:01.809, 25, 6, 4611, 49.54, 1590, 73, P0
2026/08/16 20:00:02.315, 46, 18, 4611, 60.16, 1590, 73, P0
2026/08/16 20:00:02.823, 77, 10, 4611, 57.93, 1575, 73, P0
2026/08/16 20:00:03.337, 61, 20, 4611, 59.10, 1590, 73, P0
2026/08/16 20:00:03.843, 100, 0, 4611, 49.57, 1590, 73, P0
