monotonic_seconds,system_cpu_percent,training_process_cpu_percent,training_tree_cpu_percent,training_tree_rss_mb,system_disk_read_mb_s,system_disk_write_mb_s
154813.359991025,18.7,115.6,115.6,5058.1171875,0.0,0.2632310243853945
154813.879867499,13.1,103.2,103.2,5058.1171875,0.0,0.0
154814.386587327,14.0,104.6,104.6,5058.1171875,0.0,0.0
154814.890562269,15.2,108.6,108.6,5048.0703125,0.0,0.0
154815.398082058,11.4,104.5,104.5,5030.453125,0.0,0.0
154815.90518898,13.6,103.0,103.0,5030.453125,0.0,0.0
154816.41347256,11.1,106.2,106.2,5030.453125,0.0,0.0
154816.944698178,6.2,92.2,92.2,5030.453125,0.0,0.6323819646766489
154817.462736566,6.7,94.5,94.5,5030.453125,0.0,0.0
154817.983763707,9.7,46.1,46.1,5040.0625,0.0,0.0
154818.488093559,22.2,89.3,89.3,5030.46875,0.0,0.0
154818.991622278,13.7,7.9,7.9,5030.4765625,0.0,0.04654650095435242
154819.502151883,19.7,96.7,96.7,5024.65234375,0.0,0.0
154820.007814868,19.4,76.9,76.9,5030.515625,0.0,0.0
154820.523587185,11.8,56.4,56.4,5062.03515625,0.0,0.0
154821.028549841,8.1,67.3,67.3,5030.76953125,0.0,0.0
154821.532807898,10.6,53.5,53.5,5063.21875,0.0,0.030986118679958895
154822.036979031,15.6,104.5,104.5,5028.171875,0.0,0.0
154822.54517015,14.9,114.3,114.3,5049.0,0.0,0.0
154823.052485216,15.4,101.1,101.1,5049.83984375,0.0,0.0
154823.562226719,13.9,107.8,107.8,5065.23046875,0.0,0.0
154824.066475519,15.5,103.1,103.1,5065.23046875,0.0,0.1316934219726767
154824.570873261,12.6,91.2,91.2,5065.23046875,0.0,0.0
154825.076376913,16.7,123.7,123.7,5035.7421875,0.0,0.0
154825.597796022,9.7,101.2,101.2,5037.08984375,0.0,0.007491574306818946
154826.169292243,8.6,98.0,98.0,5035.7421875,0.0,0.0
154826.693387107,9.2,98.4,98.4,5035.7421875,0.0,0.0
154827.266909651,8.8,105.3,105.3,5035.7421875,0.0,0.0068109789943984695
154827.800478053,10.5,113.9,113.9,5035.7421875,0.0,0.0
154828.304377231,11.0,102.7,102.7,5035.7421875,0.0,0.0
154828.811923568,11.2,110.9,110.9,5040.32421875,0.0,0.03848170812422112
154829.326629765,11.8,90.8,90.8,5040.32421875,0.0,0.0
154829.834279615,17.1,111.6,111.6,5040.32421875,0.0,0.0
154830.347193214,10.6,106.5,106.5,5040.32421875,0.0,0.0
154830.855943681,12.9,95.6,95.6,5042.578125,0.0,0.0
154831.381224796,13.5,111.1,111.1,5043.6015625,0.0,0.0
154831.898856108,12.1,102.4,102.4,5043.609375,0.0,0.0
154832.638230457,10.8,103.8,103.8,5043.6015625,0.0,0.16906185637538187
154834.798615662,7.8,95.3,95.3,5043.6015625,0.0,0.4140609961262771
154835.323157512,9.3,95.6,95.6,5043.6015625,0.0,0.0
154835.839432417,11.8,101.4,101.4,5043.6015625,0.0,0.0
154836.346705048,12.5,115.4,115.4,5043.6015625,0.0,0.0
154836.871701635,17.6,91.7,91.7,5120.78515625,0.0,0.0
154837.376424496,14.3,132.7,132.7,5035.78515625,0.0,0.0
154837.880508343,10.8,92.3,92.3,5035.78515625,0.0,0.0
154838.393341198,11.6,112.1,112.1,5035.78515625,0.0,0.05331902925551878
154838.90471069,11.4,98.8,98.8,5035.78515625,0.0,0.0
154839.417309927,13.7,99.8,99.8,5051.1015625,0.0,0.0
154839.931563044,13.4,104.8,104.8,5051.1015625,0.0,0.03797983785493244
154840.445206664,12.0,107.7,107.7,5075.09765625,0.0,0.11407471584801697
154840.957805488,13.9,101.6,101.6,5079.15234375,0.0,0.0
154841.463672185,11.2,103.1,103.1,5050.5859375,0.0,0.0
154841.967320406,16.5,92.6,92.6,5075.66015625,0.0,0.0
154842.477848834,15.1,102.0,102.0,5075.66015625,0.0,0.015302771738658464
154842.985303846,17.7,112.9,112.9,5041.71484375,0.0,0.0
154843.490582972,12.8,112.2,112.2,5043.41015625,0.0,0.0
154843.999307752,13.9,102.8,102.8,5043.41015625,0.0,0.0
154844.502999994,10.5,102.7,102.7,5043.41015625,0.0,0.0
154845.015594172,13.0,99.5,99.5,5043.41015625,0.0,0.0
154845.523009197,13.3,107.8,107.8,5043.41015625,0.0,0.0
154846.034935314,15.8,103.0,103.0,5043.41015625,0.0,0.10682693885606909
154846.562723424,13.7,116.3,116.3,5043.41015625,0.0,0.0
154847.087327277,13.2,105.2,105.2,5043.41015625,0.0,0.0
154847.598384015,12.1,101.9,101.9,5043.41015625,0.0,0.0
154848.106424913,10.0,102.5,102.5,5043.41015625,0.0,0.0
154848.613193732,17.6,91.1,91.1,5130.41796875,0.0,0.0
154849.12107352,23.4,155.4,155.4,5044.83984375,0.0,0.0
154849.662717581,15.8,108.5,108.5,5044.83984375,0.0,0.0
154850.168456229,18.0,111.0,111.0,5049.2578125,0.0,0.0
154850.68802651,11.5,101.4,101.4,5049.2578125,0.0,0.0
154851.199120445,12.9,100.0,100.0,5051.48046875,0.0,0.10700087842017332
154851.708340159,12.3,114.1,114.1,5049.2578125,0.0,0.0
154852.212018547,12.5,100.8,100.8,5049.2578125,0.0,0.0
154852.719245305,15.5,101.0,101.0,5049.2578125,0.0,0.5621869223273671
154853.226520779,14.9,113.9,113.9,5049.2578125,0.0,0.0
154853.732759338,14.0,103.2,103.2,5049.2578125,0.0,0.0
154854.236553482,11.8,113.1,113.1,5049.2578125,0.0,0.0
154854.740205218,11.2,92.6,92.6,5049.2578125,0.0,0.13960539590442442
154855.250419965,12.2,100.7,100.7,5049.2578125,0.0,0.0
154855.758705074,13.7,102.3,102.3,5049.2578125,0.0,0.0
154856.268038638,15.5,103.9,103.9,5049.87890625,0.0,0.0
154856.773544374,15.7,107.5,107.5,5049.87890625,0.0,0.0
154857.300619784,11.1,111.5,111.5,5049.87890625,0.0,0.0
154857.805301668,12.8,91.2,91.2,5049.87890625,0.0,0.0
154858.309667559,19.5,104.7,104.7,5049.87890625,0.0,0.0
154858.838473874,13.4,105.9,105.9,5051.92578125,0.0,0.0
154859.347775213,12.7,105.4,105.4,5051.92578125,0.0,0.0
154859.859777797,14.1,107.7,107.7,5051.92578125,0.0,0.12969905245619676
154860.37002066,14.4,98.4,98.4,5082.09765625,0.0,0.0
154860.90200955,15.9,112.4,112.4,5051.92578125,0.0,0.0
154861.435660761,12.4,101.8,101.8,5051.92578125,0.0,0.0
154861.965131463,12.2,104.0,104.0,5051.92578125,0.0,0.0
154862.483180769,14.0,104.2,104.2,5051.92578125,0.0,0.0
154862.987472547,11.9,106.1,106.1,5051.92578125,0.0,0.007746011674659311
154863.499178445,13.3,110.1,110.1,5051.92578125,0.0,0.0
154864.006502379,11.9,102.4,102.4,5051.92578125,0.0,0.0
154864.513850976,13.3,102.4,102.4,5059.296875,0.0,0.0
154865.029013937,10.4,103.4,103.4,5051.92578125,0.0,0.037912760581658905
154865.534978052,14.9,113.1,113.1,5052.21875,0.0,0.0
154866.068696365,12.9,103.8,103.8,5051.92578125,0.0,0.0
154866.576135,10.9,103.8,103.8,5051.92578125,0.0,0.0
154867.090975824,14.5,97.9,97.9,5051.92578125,0.0,0.0
154867.596898801,15.9,105.3,105.3,5051.92578125,0.0,0.0
154868.12609566,13.5,107.5,107.5,5051.92578125,0.0,0.14024790347756552
154868.63051453,19.0,112.9,112.9,5052.765625,0.0,0.0
154869.164549531,14.6,104.8,104.8,5052.765625,0.0,0.0
154869.668442549,16.7,102.9,102.9,5052.765625,0.0,0.0
154870.17527604,12.9,107.5,107.5,5052.9609375,0.0,0.04624299778142626
154870.688526732,11.3,112.2,112.2,5052.9609375,0.0,0.06849722864207626
154871.194980449,14.6,102.1,102.1,5073.01953125,0.0,0.0
154871.721026107,10.0,100.6,100.6,5052.9609375,0.0,0.0
154875.138999464,14.1,103.9,103.9,5052.9609375,0.0,0.022857112048638276
154875.648659945,12.0,102.1,102.1,5052.9609375,0.0,0.0
154876.156625821,13.6,101.0,101.0,5052.9609375,0.0,0.0
154876.660316911,14.1,104.6,104.6,5052.9609375,0.0,0.0
154877.16950612,15.4,97.4,97.4,5055.53515625,0.0,0.0
154877.699146362,10.8,107.3,107.3,5055.53515625,0.0,0.0
154878.203413843,13.8,101.2,101.2,5085.42578125,0.0,0.0
154878.706891167,12.8,113.2,113.2,5055.53515625,0.0,0.0
154879.21864881,14.9,91.8,91.8,5055.53515625,0.0,0.0
154879.729724897,17.6,118.9,118.9,5080.3046875,0.0,0.03821593397971042
154880.235819351,17.6,105.1,105.1,5044.5703125,0.0,0.0
154880.740771391,15.4,109.7,109.7,5042.69921875,0.0,0.0
154881.255126806,9.8,100.4,100.4,5070.44921875,0.0,0.0
154881.758435915,11.9,114.6,114.6,5042.69921875,0.0,0.0
154882.279800634,12.5,105.3,105.3,5042.69921875,0.0,0.0
154882.792735954,14.2,104.7,104.7,5043.10546875,0.0,0.0
154883.312834657,12.3,101.1,101.1,5046.08203125,0.0,0.6534216448386337
154883.816719478,13.8,103.2,103.2,5063.1484375,0.0,0.0
154884.32407774,12.2,102.3,102.3,5082.1484375,0.0,0.0
154884.831461739,16.1,111.3,111.3,5048.05078125,0.0,0.038494020383404805
154885.355631865,16.9,104.8,104.8,5048.91796875,0.0,0.00745225606377068
154885.882231661,14.8,103.7,103.7,5048.91796875,0.0,0.0
154886.386452188,15.8,103.2,103.2,5085.89453125,0.0,0.0
154886.89108242,12.2,104.4,104.4,5054.0,0.0,0.0
154887.42309223,14.6,112.9,112.9,5078.39453125,0.0,0.0
154887.949999485,10.9,101.3,101.3,5054.0,0.0,0.0
154888.463864605,12.9,103.2,103.2,5054.0,0.0,1.619162728894849
154888.967884713,12.6,111.1,111.1,5054.0,0.0,0.0
