timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/13 17:31:53.776, 37, 11, 2172, 12.11, 780, 64, P3
2026/08/13 17:31:54.319, 64, 28, 2172, 13.74, 780, 65, P3
2026/08/13 17:31:54.862, 52, 16, 2172, 13.84, 780, 65, P4
2026/08/13 17:31:55.410, 65, 26, 2172, 13.10, 780, 64, P3
2026/08/13 17:31:55.953, 58, 28, 2172, 13.48, 780, 65, P3
2026/08/13 17:31:53.909, 46, 15, 2172, 14.15, 780, 64, P4
2026/08/13 17:31:54.453, 41, 12, 2172, 12.88, 780, 64, P4
2026/08/13 17:31:54.997, 59, 29, 2172, 13.06, 780, 65, P3
2026/08/13 17:31:55.539, 73, 32, 2172, 13.54, 780, 65, P3
2026/08/13 17:31:56.083, 27, 3, 2172, 12.90, 780, 65, P3
2026/08/13 17:31:56.626, 36, 6, 2172, 12.85, 780, 65, P3
2026/08/13 17:31:57.169, 63, 27, 2172, 13.74, 780, 65, P3
2026/08/13 17:31:57.715, 28, 7, 2172, 13.08, 780, 65, P3
2026/08/13 17:31:58.260, 50, 16, 2172, 12.18, 780, 65, P4
2026/08/13 17:31:58.804, 35, 18, 2172, 12.19, 780, 65, P4
2026/08/13 17:31:59.349, 0, 0, 2172, 9.14, 780, 64, P4
2026/08/13 17:31:59.892, 41, 14, 2172, 9.46, 780, 65, P4
2026/08/13 17:32:00.436, 0, 0, 2172, 8.84, 780, 64, P4
2026/08/13 17:32:00.980, 0, 0, 2172, 8.81, 780, 64, P4
2026/08/13 17:32:01.524, 52, 17, 2172, 12.40, 780, 65, P4
2026/08/13 17:32:02.075, 47, 13, 2172, 12.15, 780, 65, P4
2026/08/13 17:32:02.621, 42, 11, 2172, 12.70, 780, 65, P4
2026/08/13 17:32:03.166, 0, 0, 2172, 9.12, 780, 64, P4
2026/08/13 17:32:03.714, 0, 0, 2172, 8.85, 780, 64, P4
2026/08/13 17:32:04.257, 7, 3, 2172, 9.19, 780, 64, P4
2026/08/13 17:32:04.802, 7, 1, 2172, 10.75, 645, 64, P4
2026/08/13 17:32:05.355, 59, 23, 2172, 12.49, 780, 65, P3
2026/08/13 17:32:05.901, 49, 17, 2172, 11.43, 780, 65, P4
2026/08/13 17:32:06.446, 15, 1, 2172, 9.81, 780, 65, P3
2026/08/13 17:32:06.991, 63, 31, 2172, 13.17, 780, 65, P3
2026/08/13 17:32:07.535, 2, 0, 2172, 12.85, 780, 65, P3
2026/08/13 17:32:08.079, 54, 19, 2172, 13.80, 780, 65, P3
2026/08/13 17:32:08.626, 57, 21, 2172, 15.09, 780, 65, P3
2026/08/13 17:32:09.170, 0, 0, 2172, 11.11, 780, 65, P3
2026/08/13 17:32:09.724, 3, 0, 2172, 9.44, 780, 64, P3
2026/08/13 17:32:10.277, 0, 0, 2172, 9.37, 780, 64, P3
2026/08/13 17:32:10.831, 0, 0, 2172, 9.12, 780, 64, P4
2026/08/13 17:32:11.386, 0, 0, 2172, 8.90, 210, 64, P4
2026/08/13 17:32:11.940, 0, 0, 2172, 8.79, 210, 64, P4
2026/08/13 17:32:12.493, 0, 0, 2172, 6.85, 210, 64, P5
2026/08/13 17:32:13.048, 0, 0, 2172, 6.86, 210, 64, P5
2026/08/13 17:32:13.604, 96, 65, 2172, 18.09, 270, 64, P3
2026/08/13 17:32:14.158, 39, 8, 2172, 11.95, 780, 64, P3
2026/08/13 17:32:14.712, 44, 16, 2172, 12.16, 780, 64, P4
2026/08/13 17:32:15.267, 37, 8, 2172, 13.56, 780, 65, P3
2026/08/13 17:32:15.821, 69, 29, 2172, 20.15, 780, 65, P3
2026/08/13 17:32:16.378, 60, 25, 2172, 14.16, 780, 65, P3
2026/08/13 17:32:16.933, 58, 21, 2172, 13.14, 780, 65, P3
2026/08/13 17:32:17.487, 44, 16, 2172, 14.18, 780, 65, P4
2026/08/13 17:32:18.034, 45, 13, 2172, 14.05, 780, 64, P4
2026/08/13 17:32:18.580, 49, 16, 2172, 12.36, 780, 65, P4
2026/08/13 17:32:19.128, 24, 3, 2172, 10.83, 780, 64, P3
2026/08/13 17:32:19.673, 23, 5, 2172, 11.56, 780, 65, P4
2026/08/13 17:32:20.221, 30, 3, 2172, 12.06, 780, 65, P3
2026/08/13 17:32:20.767, 27, 7, 2172, 12.77, 780, 65, P3
2026/08/13 17:32:21.315, 21, 1, 2172, 12.04, 780, 65, P3
2026/08/13 17:32:21.862, 34, 6, 2172, 22.45, 780, 65, P3
2026/08/13 17:32:22.410, 38, 7, 2172, 13.58, 780, 65, P3
2026/08/13 17:32:23.133, 2, 0, 2172, 12.19, 780, 65, P4
2026/08/13 17:32:23.679, 46, 16, 2172, 11.33, 780, 65, P4
2026/08/13 17:32:24.226, 30, 7, 2172, 13.08, 780, 65, P4
2026/08/13 17:32:24.899, 38, 11, 2172, 12.22, 780, 65, P4
2026/08/13 17:32:25.446, 27, 11, 2172, 13.47, 780, 65, P3
2026/08/13 17:32:23.420, 64, 26, 2172, 13.06, 780, 65, P3
2026/08/13 17:32:23.964, 30, 8, 2172, 12.39, 780, 65, P4
2026/08/13 17:32:24.507, 57, 27, 2172, 13.22, 780, 65, P3
2026/08/13 17:32:25.054, 38, 10, 2172, 12.43, 780, 65, P4
2026/08/13 17:32:25.601, 52, 18, 2172, 10.53, 780, 65, P4
2026/08/13 17:32:26.145, 19, 2, 2172, 9.81, 780, 65, P4
2026/08/13 17:32:26.693, 18, 2, 2172, 11.52, 780, 65, P4
2026/08/13 17:32:27.236, 28, 7, 2172, 14.26, 780, 65, P4
2026/08/13 17:32:27.784, 30, 12, 2172, 12.30, 780, 65, P4
2026/08/13 17:32:28.326, 51, 25, 2172, 14.06, 780, 65, P4
2026/08/13 17:32:28.870, 30, 4, 2172, 10.61, 780, 65, P3
2026/08/13 17:32:29.415, 22, 3, 2172, 12.58, 780, 65, P4
2026/08/13 17:32:29.958, 39, 12, 2172, 13.68, 780, 65, P3
2026/08/13 17:32:30.502, 17, 1, 2172, 10.58, 780, 65, P3
2026/08/13 17:32:31.048, 44, 14, 2172, 13.26, 780, 66, P4
2026/08/13 17:32:31.592, 17, 2, 2172, 11.05, 780, 65, P4
2026/08/13 17:32:32.137, 44, 12, 2172, 12.42, 780, 65, P4
2026/08/13 17:32:32.680, 41, 15, 2172, 13.04, 780, 65, P4
2026/08/13 17:32:33.226, 41, 14, 2172, 11.61, 780, 65, P4
2026/08/13 17:32:33.770, 37, 8, 2172, 11.18, 780, 65, P4
2026/08/13 17:32:34.324, 57, 22, 2172, 11.52, 780, 65, P3
2026/08/13 17:32:34.877, 65, 27, 2172, 13.89, 780, 65, P3
2026/08/13 17:32:35.429, 47, 13, 2172, 10.68, 780, 65, P4
2026/08/13 17:32:35.989, 25, 1, 2172, 12.90, 780, 65, P3
2026/08/13 17:32:36.542, 49, 13, 2172, 10.52, 780, 65, P4
2026/08/13 17:32:37.097, 21, 1, 2172, 11.94, 780, 65, P3
2026/08/13 17:32:37.651, 55, 18, 2172, 14.61, 780, 65, P3
2026/08/13 17:32:38.203, 26, 7, 2172, 10.28, 780, 65, P3
2026/08/13 17:32:38.757, 53, 21, 2172, 12.32, 780, 65, P3
2026/08/13 17:32:39.312, 40, 10, 2172, 14.99, 780, 65, P3
2026/08/13 17:32:39.864, 29, 4, 2172, 13.39, 780, 65, P4
2026/08/13 17:32:40.416, 63, 28, 2172, 15.32, 780, 66, P3
2026/08/13 17:32:40.970, 44, 18, 2172, 10.64, 780, 65, P4
2026/08/13 17:32:41.523, 63, 29, 2172, 13.22, 780, 65, P3
2026/08/13 17:32:42.077, 44, 17, 2172, 10.89, 780, 65, P4
2026/08/13 17:32:42.630, 46, 14, 2172, 12.78, 780, 65, P4
2026/08/13 17:32:43.184, 35, 11, 2172, 12.17, 780, 65, P3
2026/08/13 17:32:43.739, 21, 8, 2172, 11.56, 780, 66, P3
2026/08/13 17:32:44.293, 61, 23, 2172, 13.97, 780, 65, P3
2026/08/13 17:32:44.847, 2, 0, 2172, 9.25, 780, 66, P4
2026/08/13 17:32:45.402, 52, 21, 2172, 14.83, 780, 65, P3
2026/08/13 17:32:45.957, 2, 0, 2172, 11.45, 780, 65, P4
2026/08/13 17:32:46.513, 27, 9, 2172, 12.05, 780, 65, P4
2026/08/13 17:32:47.073, 2, 0, 2172, 10.17, 780, 65, P4
