monotonic_seconds,system_cpu_percent,training_process_cpu_percent,training_tree_cpu_percent,training_tree_rss_mb,system_disk_read_mb_s,system_disk_write_mb_s
152602.210240483,16.0,107.5,107.5,5094.98046875,0.0,0.0
152602.730064299,15.1,106.6,106.6,5110.36328125,0.0,0.0
152603.237519113,12.4,110.5,110.5,5094.98046875,0.0,0.0
152603.74433486,17.9,107.7,107.7,5094.98046875,0.0,0.06936692517448428
152604.266607534,15.9,99.2,99.2,5094.98046875,0.0,0.0
152604.783198085,19.1,115.4,115.4,5094.98046875,0.0,0.0
152605.304157419,15.0,111.3,111.3,5094.98046875,0.0,0.0
152605.843077469,12.8,108.1,108.1,5069.78515625,0.0,0.0
152606.373260455,14.9,110.7,110.7,5073.02734375,0.0,0.0
152606.889672451,16.7,112.9,112.9,5073.02734375,0.0,0.015128424708106181
152607.393807222,21.0,109.7,109.7,5073.02734375,0.0,0.2169558742951139
152607.920338961,14.9,107.6,107.6,5094.421875,0.0,0.0
152608.453030683,12.9,103.2,103.2,5073.40625,0.0,0.0
152608.965617899,20.2,103.0,103.0,5061.40625,0.0,0.0
152609.518275379,19.3,90.9,90.9,5061.41015625,0.0,0.0
152610.067955416,17.7,55.6,55.6,5087.05859375,0.0,0.0
152610.627125061,22.5,107.0,107.0,5059.42578125,0.0,0.0
152611.175830914,18.2,76.1,76.1,5068.75390625,0.0,0.0
152611.693783461,26.8,112.5,112.5,5077.94140625,0.0,0.0
152612.20304291,19.1,91.8,91.8,5077.94140625,0.0,0.10738632362661281
152612.754238362,22.3,108.4,108.4,5077.94140625,0.0,0.0
152613.283063406,21.7,122.3,122.3,5077.94140625,0.0,0.05170660941490067
152613.787717113,18.1,122.8,122.8,5077.94140625,0.0,0.0
152614.296165815,20.2,92.0,92.0,5105.375,0.0,0.0
152617.560419696,17.1,109.5,109.5,5085.02734375,0.0,0.22258149227556312
152618.072925731,18.6,111.2,111.2,5085.02734375,0.0,0.0
152618.587038333,17.6,100.4,100.4,5085.02734375,0.0,0.0
152619.09787461,22.8,112.6,112.6,5091.37109375,0.0,0.0
152619.606241972,19.9,122.7,122.7,5057.75390625,0.0,0.0
152620.132448216,16.5,98.7,98.7,5077.2734375,0.0,0.0
152620.653626238,20.6,116.3,116.3,5066.49609375,0.0,0.0
152621.171180568,15.9,110.7,110.7,5069.33203125,0.0,0.0
152621.674671508,15.8,104.5,104.5,5074.17578125,0.0,0.0
152622.190482798,16.5,102.8,102.8,5075.69921875,0.0,0.0
152622.704089643,18.9,115.5,115.5,5050.13671875,0.0,0.053238679091847915
152623.231225212,21.1,91.1,91.1,5088.49609375,0.0,0.0
152623.774835616,20.7,118.2,118.2,5078.765625,0.0,0.0
152624.313018301,19.6,107.1,107.1,5053.421875,0.0,0.0
152624.854531155,19.4,90.5,90.5,5084.11328125,0.0,0.0
152625.375427612,14.7,9.6,9.6,5084.11328125,0.0,0.0
152625.919124431,18.4,77.0,77.0,5073.91015625,0.0,0.0
152626.448444386,18.3,68.3,68.3,5054.59765625,0.0,0.0
152626.991899005,14.4,1.8,1.8,5079.2578125,0.0,0.0
152627.504248558,14.2,11.7,11.7,5095.2265625,0.0,0.0914902720723388
152628.016500225,17.8,95.6,95.6,5054.59765625,0.0,0.007625646243005028
152628.554799983,16.0,40.7,40.7,5034.4140625,0.0,0.0
152629.090107032,18.6,88.3,88.3,5037.3203125,0.0,0.0
152629.610364438,20.5,59.5,59.5,5095.3359375,0.0,0.0
152630.116421565,17.1,65.2,65.2,5030.046875,0.0,0.0
152630.621317803,17.0,17.8,17.8,5042.3828125,0.0,0.0
152631.124811347,15.8,7.9,7.9,5052.5703125,0.0,0.0
152631.65108137,17.0,55.4,55.4,5045.13671875,0.0,0.0
152632.199091403,21.9,100.8,100.8,5047.04296875,0.0,0.0
152632.742249948,18.0,107.5,107.5,5020.31640625,0.0,0.2157519219312547
152633.263774019,14.8,111.5,111.5,5049.99609375,0.0,0.0
152634.104083189,18.8,95.9,95.9,5048.546875,0.0,0.0
152634.631801785,14.3,114.8,114.8,5057.6015625,0.0,0.0
152635.179818847,12.4,97.3,97.3,5036.1953125,0.0,0.0
152635.686608388,18.0,102.3,102.3,5066.54296875,0.0,0.0
152636.195032794,17.5,100.5,100.5,5061.0390625,0.0,0.0
152636.708795253,14.7,113.5,113.5,5043.71875,0.0,0.0
152637.233660186,19.4,91.2,91.2,5044.99609375,0.0,0.0
152637.757530774,16.1,47.9,47.9,5093.05859375,0.0,0.4548475433877617
152638.278382261,12.6,0.0,0.0,5109.36328125,0.0,0.0
152638.792857384,12.5,0.0,0.0,5167.0546875,0.0,0.0
152639.302383666,15.0,9.8,9.8,5124.88671875,0.0,0.0
152639.808926127,15.7,33.6,33.6,5137.90234375,0.0,0.0
152640.315671511,10.2,25.7,25.7,5077.4921875,0.0,0.0
152640.822221887,6.5,2.0,2.0,5077.4921875,0.0,0.0
152641.32634385,6.5,0.0,0.0,5077.4921875,0.0,0.0
152641.8691678,6.6,1.8,1.8,5077.4921875,0.0,0.0
152642.373595959,9.2,15.9,15.9,5038.2109375,0.0,0.061951339238070766
152642.884570622,13.6,103.6,103.6,5022.53515625,0.0,0.0
152643.393177182,14.2,101.8,101.8,5053.83203125,0.0,0.0
152644.514282443,6.8,96.0,96.0,5027.84375,0.0,0.0
152645.033331592,13.7,108.7,108.7,5032.09765625,0.0,0.0
152648.412702778,8.3,93.7,93.7,5025.625,0.0,0.024274116539805452
152648.925352887,14.7,117.7,117.7,5028.28125,0.0,0.0
152649.438195701,16.8,112.0,112.0,5043.76171875,0.0,0.0
152649.941710818,19.9,105.2,105.2,5043.76171875,0.0,0.0
152650.452838252,17.5,121.3,121.3,5043.76171875,0.0,0.0
152650.961074569,13.9,93.9,93.9,5075.2890625,0.0,0.0
152651.468899581,17.1,112.9,112.9,5043.76171875,0.0,0.0
152651.972936241,18.1,102.7,102.7,5076.02734375,0.0,0.0
152652.480420746,18.8,98.4,98.4,5043.76171875,0.0,0.07697279348731141
152652.991077372,17.1,80.2,80.2,5082.37890625,0.0,1.0403272433156228
152653.504515746,7.2,5.9,5.9,5082.37890625,0.0,0.0
152654.013212748,6.3,2.0,2.0,5082.37890625,0.0,0.0
152654.516946473,10.7,53.5,53.5,5047.08984375,0.0,0.0
152655.051815479,19.2,70.9,70.9,5047.08984375,0.0,0.0
152655.558027758,18.9,61.4,61.4,5055.66015625,0.0,0.0
152656.062071844,18.3,67.4,67.4,5073.328125,0.0,0.0
152656.572103471,18.0,72.1,72.1,5054.7890625,0.0,0.0
152657.081153101,14.6,35.6,35.6,5054.7890625,0.0,0.0
152657.584987641,12.6,0.0,0.0,5054.7890625,0.0,0.03101216522421405
152658.088802156,17.7,44.3,44.3,5038.2109375,0.0,0.007753349464067727
152658.617683159,13.2,99.2,99.2,5042.59765625,0.0,0.0
152659.123440359,6.7,53.3,53.3,5042.59765625,0.0,0.0
