timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/19 22:51:30.362, 53, 5, 845, 52.86, 1590, 76, P0
2026/08/19 22:51:31.376, 18, 4, 845, 52.76, 1560, 77, P0
2026/08/19 22:51:32.392, 27, 6, 845, 53.94, 1590, 77, P0
2026/08/19 22:51:33.408, 9, 2, 853, 54.86, 1590, 77, P0
2026/08/19 22:51:34.421, 27, 2, 853, 54.63, 1590, 77, P0
2026/08/19 22:51:35.435, 26, 4, 853, 54.00, 1590, 77, P0
2026/08/19 22:51:36.443, 51, 14, 853, 48.00, 1590, 77, P0
2026/08/19 22:51:37.453, 35, 9, 853, 49.84, 1590, 77, P0
2026/08/19 22:51:38.461, 19, 6, 853, 49.02, 1590, 77, P0
2026/08/19 22:51:39.470, 8, 2, 853, 50.82, 1590, 77, P0
2026/08/19 22:51:40.484, 27, 5, 853, 54.23, 1590, 78, P0
2026/08/19 22:51:41.495, 9, 2, 853, 49.05, 1590, 78, P0
2026/08/19 22:51:42.502, 17, 5, 853, 51.87, 1590, 78, P0
2026/08/19 22:51:43.509, 16, 6, 853, 52.27, 1590, 78, P0
2026/08/19 22:51:44.521, 45, 7, 853, 51.61, 1590, 78, P0
2026/08/19 22:51:45.528, 72, 8, 853, 54.99, 1590, 79, P0
2026/08/19 22:51:46.534, 43, 8, 853, 63.14, 1590, 79, P0
2026/08/19 22:51:47.540, 13, 5, 853, 49.25, 1590, 79, P0
2026/08/19 22:51:48.547, 88, 11, 853, 55.18, 1590, 79, P0
2026/08/19 22:51:49.555, 6, 1, 853, 49.54, 1590, 79, P0
2026/08/19 22:51:50.562, 6, 1, 853, 52.49, 615, 78, P0
2026/08/19 22:51:51.572, 14, 1, 853, 34.61, 585, 77, P0
2026/08/19 22:51:52.585, 40, 10, 853, 36.37, 600, 77, P0
2026/08/19 22:51:53.599, 32, 8, 853, 34.51, 630, 77, P0
2026/08/19 22:51:54.608, 35, 11, 853, 44.09, 660, 76, P0
2026/08/19 22:51:55.620, 29, 9, 853, 34.81, 585, 76, P0
2026/08/19 22:51:56.632, 33, 6, 853, 38.62, 585, 76, P0
2026/08/19 22:51:57.647, 28, 3, 853, 35.07, 585, 75, P0
2026/08/19 22:51:58.657, 56, 9, 853, 35.21, 855, 75, P0
2026/08/19 22:51:59.668, 18, 4, 853, 40.69, 855, 75, P0
2026/08/19 22:52:00.678, 24, 6, 853, 61.32, 1590, 77, P0
2026/08/19 22:52:01.685, 17, 4, 853, 51.97, 1590, 77, P0
2026/08/19 22:52:02.693, 12, 3, 853, 60.54, 1590, 77, P0
2026/08/19 22:52:03.707, 39, 8, 853, 50.53, 1590, 77, P0
2026/08/19 22:52:04.715, 18, 5, 853, 57.83, 1590, 77, P0
2026/08/19 22:52:05.725, 78, 3, 853, 51.09, 1590, 78, P0
2026/08/19 22:52:06.734, 15, 3, 853, 61.83, 1590, 78, P0
2026/08/19 22:52:07.741, 11, 2, 853, 59.73, 1590, 78, P0
2026/08/19 22:52:08.756, 24, 4, 853, 51.48, 1590, 78, P0
2026/08/19 22:52:09.766, 34, 8, 853, 58.59, 1590, 79, P0
2026/08/19 22:52:10.773, 74, 7, 853, 63.38, 1590, 79, P0
2026/08/19 22:52:11.780, 54, 5, 853, 55.38, 1590, 79, P0
2026/08/19 22:52:12.787, 24, 4, 853, 50.23, 1590, 79, P0
2026/08/19 22:52:13.795, 37, 8, 853, 63.12, 1590, 80, P0
2026/08/19 22:52:14.811, 36, 10, 853, 59.14, 1485, 79, P0
2026/08/19 22:52:15.818, 67, 6, 853, 57.44, 1590, 80, P0
2026/08/19 22:52:16.832, 57, 6, 853, 55.87, 1590, 80, P0
2026/08/19 22:52:17.845, 58, 7, 853, 56.43, 1590, 80, P0
2026/08/19 22:52:18.852, 51, 11, 867, 50.72, 1590, 80, P0
2026/08/19 22:52:19.860, 15, 3, 867, 50.43, 1590, 80, P0
2026/08/19 22:52:20.868, 35, 5, 867, 51.12, 1590, 80, P0
2026/08/19 22:52:21.877, 37, 11, 867, 68.85, 1590, 81, P0
2026/08/19 22:52:22.883, 25, 5, 867, 64.20, 1590, 81, P0
2026/08/19 22:52:23.890, 55, 2, 867, 50.53, 1590, 80, P0
2026/08/19 22:52:24.897, 44, 13, 867, 60.84, 1590, 80, P0
2026/08/19 22:52:25.904, 74, 1, 885, 55.54, 1590, 80, P0
2026/08/19 22:52:26.919, 53, 10, 885, 49.54, 1590, 80, P0
2026/08/19 22:52:27.925, 62, 7, 885, 59.10, 1590, 79, P0
2026/08/19 22:52:28.939, 46, 12, 885, 49.35, 1590, 79, P0
2026/08/19 22:52:29.947, 82, 8, 885, 49.38, 1590, 78, P0
2026/08/19 22:52:30.954, 55, 14, 885, 48.76, 1590, 78, P0
2026/08/19 22:52:31.966, 59, 6, 885, 52.63, 1590, 78, P0
2026/08/19 22:52:32.979, 18, 3, 885, 60.48, 1590, 77, P0
2026/08/19 22:52:33.992, 39, 9, 885, 48.29, 1590, 77, P0
2026/08/19 22:52:35.000, 47, 12, 885, 49.64, 1590, 77, P0
2026/08/19 22:52:36.007, 62, 5, 885, 50.04, 1590, 76, P0
2026/08/19 22:52:37.013, 86, 4, 885, 49.84, 1590, 76, P0
2026/08/19 22:52:38.023, 8, 1, 885, 67.61, 1590, 76, P0
2026/08/19 22:52:39.037, 22, 7, 885, 54.79, 1590, 76, P0
2026/08/19 22:52:40.048, 26, 6, 885, 48.59, 1575, 75, P0
2026/08/19 22:52:41.058, 11, 2, 885, 52.27, 1590, 75, P0
2026/08/19 22:52:42.069, 25, 5, 885, 49.35, 1590, 75, P0
2026/08/19 22:52:43.079, 10, 2, 885, 48.46, 1590, 75, P0
2026/08/19 22:52:44.088, 14, 3, 885, 53.18, 1590, 75, P0
2026/08/19 22:52:45.095, 26, 4, 885, 61.83, 1590, 75, P0
2026/08/19 22:52:46.109, 46, 12, 885, 69.94, 1590, 75, P0
2026/08/19 22:52:47.119, 11, 2, 885, 51.68, 1590, 75, P0
2026/08/19 22:52:48.127, 21, 4, 885, 49.48, 1590, 75, P0
2026/08/19 22:52:49.138, 30, 7, 885, 62.63, 1590, 75, P0
2026/08/19 22:52:50.145, 21, 4, 885, 60.11, 1590, 75, P0
2026/08/19 22:52:51.163, 9, 1, 885, 51.44, 1590, 75, P0
