split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
exemplar,call_depth,0,2.0,4.0,resource,106,0.44671979918844584,41.155661958250555,11391.42569199299
exemplar,call_depth,0,2.0,4.0,timing,106,0.24981947492102619,78.61088565171278,1386.9513947100397
exemplar,call_depth,1,4.0,5.0,overall,336,-4.826518627660218,109.74764241563632,3686.6519605173366
exemplar,call_depth,1,4.0,5.0,resource,336,-7.260673387776713,105.14680742250951,5299.211660752249
exemplar,call_depth,1,4.0,5.0,timing,336,0.041790892572770466,118.94931240188993,461.53256004751086
exemplar,call_depth,2,5.0,9.0,overall,357,-0.19342668548000255,72.34504906526982,4908.050514759463
exemplar,call_depth,2,5.0,9.0,resource,357,-0.4986924123914168,71.10484693098027,7091.30850927499
exemplar,call_depth,2,5.0,9.0,timing,357,0.4171047683428259,74.82545333384891,541.5345257284104
exemplar,memory_node_count,0,2862.0,7970.0,overall,195,-16.04158918505288,111.435523269419,3836.583161943718
exemplar,memory_node_count,0,2862.0,7970.0,resource,195,-22.413660680600177,106.09968896739012,5633.261738014328
exemplar,memory_node_count,0,2862.0,7970.0,timing,195,-3.2974461939582906,122.10719187347676,243.22600980249695
exemplar,memory_node_count,1,7970.0,8141.0,overall,197,-4.1930379866024845,101.42098761183428,4221.886418409961
exemplar,memory_node_count,1,7970.0,8141.0,resource,197,-6.425957791352561,96.89095276292002,6094.534525495946
exemplar,memory_node_count,1,7970.0,8141.0,timing,197,0.2728016228976703,110.48105730966279,476.5902042379918
exemplar,memory_node_count,2,8141.0,8889.0,overall,193,-0.019477088853646074,73.29244081171373,3315.9627613308694
exemplar,memory_node_count,2,8141.0,8889.0,resource,193,-0.11824012987628862,68.7002742559919,4632.035577889027
exemplar,memory_node_count,2,8141.0,8889.0,timing,193,0.17804899319163903,82.47677392315742,683.8171282145543
exemplar,memory_node_count,3,8889.0,9398.0,overall,214,-0.08294192315331861,58.565447502974564,7316.479837907718
exemplar,memory_node_count,3,8889.0,9398.0,resource,214,-0.28413037233107286,56.262373091378365,10456.302005337808
exemplar,memory_node_count,3,8889.0,9398.0,timing,214,0.3194349752021899,63.17159632616697,1036.8355030475404
test,instruction_count,0,2356.0,3533.0,overall,126,0.6203870585261732,16.27131582799672,1269.0763451553273
test,instruction_count,0,2356.0,3533.0,resource,126,0.4704340669315943,18.878422845655933,1664.9246619276284
test,instruction_count,0,2356.0,3533.0,timing,126,0.9202930417153308,11.057101792678296,477.37971161072534
test,instruction_count,1,3533.0,14910.0,overall,170,0.571921332513516,21.83745985216686,145053.09161884023
test,instruction_count,1,3533.0,14910.0,resource,170,0.5965946647879232,22.82637562276021,21611.02870008617
