split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
exemplar,block_scc_fraction,0,0.5146276595744681,0.5193298969072165,overall,157,-2.762588681380718,79.96528321470618,9588.507484221225
exemplar,block_scc_fraction,0,0.5146276595744681,0.5193298969072165,resource,157,-4.320188319471249,66.34924572062354,14063.539279920973
exemplar,block_scc_fraction,0,0.5146276595744681,0.5193298969072165,timing,157,0.3526105948003446,107.19735820287144,638.4438928217327
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,overall,207,-1.8247685709275052,77.13042908090557,3331.1401696571297
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,resource,207,-2.6555398136183133,69.3597674985779,4627.812624895689
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,timing,207,-0.16322608554588958,92.6717522455609,737.7952591800104
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,overall,225,-1.0474977541339234,87.09641250586886,7910.656571136144
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,resource,225,-1.3404752963121411,85.1386599758443,11487.593049649127
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,timing,225,-0.46154266977748837,91.01191756591797,756.7836141101768
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,overall,210,-1.0542178267228106,82.32764434035822,5136.041523424792
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,resource,210,-1.9234984009976543,72.70306914004206,7440.9913260316425
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,timing,210,0.6843433218268771,101.57679474099052,526.141918211091
exemplar,call_depth,0,2.0,4.0,overall,106,0.11884114951671666,47.80500903376551,6491.938519817078
exemplar,call_depth,0,2.0,4.0,resource,106,-0.15110980342477454,39.226611372900905,9394.82498382303
exemplar,call_depth,0,2.0,4.0,timing,106,0.6587430553996991,64.96180435549472,686.1655918051746
exemplar,call_depth,1,4.0,5.0,overall,336,-6.628829649195115,98.3049851059795,3602.756458690988
exemplar,call_depth,1,4.0,5.0,resource,336,-9.63337799261553,86.23850310596133,5092.224730862964
exemplar,call_depth,1,4.0,5.0,timing,336,-0.619732962354284,122.43794910601586,623.8199143470363
exemplar,call_depth,2,5.0,9.0,overall,357,-1.1135667491094094,76.4936707466773,8778.049731239375
