model,split,target,r2,smape,rmse,rpe_median,rpe_mean,rpe_q25,rpe_q75,inference_seconds_per_sample,n_samples
tabular_mlp_all_context,exemplar,ff,0.10975074768066406,88.52980041503906,16350.568359375,2.8595664501190186,-61.27663040161133,-91.58329772949219,73.15607452392578,2.4545647502236534e-05,400
tabular_mlp_all_context,exemplar,dsp,-0.04773056507110596,87.31663513183594,720.576904296875,-3.964743137359619,-128.38418579101562,-148.74386596679688,50.334781646728516,2.4545647502236534e-05,400
tabular_mlp_all_context,exemplar,bram,0.2868672013282776,50.8466796875,2.135157585144043,0.0,-21.67925262451172,-25.313438415527344,31.286672592163086,2.4545647502236534e-05,400
tabular_mlp_all_context,exemplar,cycles_max,-0.4301525354385376,112.33012390136719,1646.919677734375,-233.52297973632812,-1101.77880859375,-1130.3485107421875,-21.05817222595215,2.4545647502236534e-05,400
tabular_mlp_all_context,exemplar,interval_max,-0.01692032814025879,112.32047271728516,552.0527954101562,21.001605987548828,-1494.3994140625,-190.65101623535156,64.80459594726562,2.4545647502236534e-05,400
rbf_svr_graph_no_pragmas,synthetic_test,lut,0.7321330308914185,26.677465438842773,54077.08203125,1.2204701900482178,-423.4391784667969,-18.724536895751953,14.409286499023438,0.0008221659149565151,294
rbf_svr_graph_no_pragmas,synthetic_test,ff,0.6321126818656921,31.828113555908203,48343.01953125,0.4682140648365021,-70.28988647460938,-12.209365844726562,15.866064071655273,0.0008221659149565151,294
rbf_svr_graph_no_pragmas,synthetic_test,dsp,0.03843569755554199,40.683441162109375,1261.443603515625,0.0,-18.564977645874023,-23.60724449157715,14.412845611572266,0.0008221659149565151,294
rbf_svr_graph_no_pragmas,synthetic_test,bram,0.5126214027404785,33.193359375,29.485193252563477,-1.343646764755249,-14.511125564575195,-12.376077651977539,14.113325119018555,0.0008221659149565151,294
rbf_svr_graph_no_pragmas,synthetic_test,cycles_max,0.5726497173309326,34.96189880371094,676200.125,0.9294779300689697,-55.28959655761719,-19.827978134155273,13.539745330810547,0.0008221659149565151,294
rbf_svr_graph_no_pragmas,synthetic_test,interval_max,0.5214724540710449,41.474525451660156,715675.1875,-0.307900071144104,-82.8700942993164,-20.092082977294922,12.891401290893555,0.0008221659149565151,294
rbf_svr_graph_no_pragmas,exemplar,lut,0.3033461570739746,61.94090270996094,22945.6171875,-6.205548286437988,-98.41232299804688,-67.3932113647461,35.2143440246582,0.0007098947674967349,400
rbf_svr_graph_no_pragmas,exemplar,ff,-0.1540905237197876,121.50514221191406,18616.455078125,77.01353454589844,8.036996841430664,44.948463439941406,86.22136688232422,0.0007098947674967349,400
rbf_svr_graph_no_pragmas,exemplar,dsp,-0.037987470626831055,76.68085479736328,717.2186889648438,-9.911611557006836,-61.925479888916016,-105.41915130615234,33.86726379394531,0.0007098947674967349,400
rbf_svr_graph_no_pragmas,exemplar,bram,-0.7736815214157104,59.9591064453125,3.3673057556152344,-13.091191291809082,-101.75471496582031,-69.74034118652344,16.876571655273438,0.0007098947674967349,400
rbf_svr_graph_no_pragmas,exemplar,cycles_max,0.5949223041534424,101.47349548339844,876.4969482421875,-86.595703125,-469.7320251464844,-769.7120361328125,36.4799690246582,0.0007098947674967349,400
rbf_svr_graph_no_pragmas,exemplar,interval_max,-0.0476912260055542,111.80815887451172,560.3428344726562,-7.176072120666504,-223.6632843017578,-248.72569274902344,71.80816650390625,0.0007098947674967349,400
rbf_svr_graph_no_pragma_arguments,synthetic_test,lut,0.739611029624939,26.34351348876953,53316.90234375,1.0278856754302979,-329.58892822265625,-17.345172882080078,13.987344741821289,0.0009573248537141691,294
rbf_svr_graph_no_pragma_arguments,synthetic_test,ff,0.6558589935302734,31.690248489379883,46756.77734375,0.19201505184173584,-53.23278045654297,-11.998294830322266,15.554267883300781,0.0009573248537141691,294
rbf_svr_graph_no_pragma_arguments,synthetic_test,dsp,0.03268229961395264,40.64796447753906,1265.2117919921875,0.0,-16.953269958496094,-22.44942855834961,15.262520790100098,0.0009573248537141691,294
rbf_svr_graph_no_pragma_arguments,synthetic_test,bram,0.5280178189277649,33.20351791381836,29.015735626220703,-0.5106816291809082,-11.814766883850098,-12.280508995056152,15.126619338989258,0.0009573248537141691,294
rbf_svr_graph_no_pragma_arguments,synthetic_test,cycles_max,0.4898373484611511,34.15283203125,738818.25,1.1167998313903809,-55.63975143432617,-17.754459381103516,13.487109184265137,0.0009573248537141691,294
rbf_svr_graph_no_pragma_arguments,synthetic_test,interval_max,0.44773054122924805,40.744842529296875,768843.625,0.675852358341217,-83.21175384521484,-15.998936653137207,13.51559829711914,0.0009573248537141691,294
rbf_svr_graph_no_pragma_arguments,exemplar,lut,0.31845635175704956,61.52217483520508,22695.412109375,1.6422737836837769,-91.65956115722656,-62.20157241821289,37.81671142578125,0.0007577386075354297,400
rbf_svr_graph_no_pragma_arguments,exemplar,ff,-0.12971484661102295,117.15415954589844,18418.806640625,74.42959594726562,13.243886947631836,38.80626678466797,85.50260925292969,0.0007577386075354297,400
rbf_svr_graph_no_pragma_arguments,exemplar,dsp,-0.041048526763916016,74.60599517822266,718.2754516601562,-4.619100570678711,-52.72607421875,-108.71434020996094,31.292823791503906,0.0007577386075354297,400
rbf_svr_graph_no_pragma_arguments,exemplar,bram,-0.6987220048904419,60.06732177734375,3.2953829765319824,-9.069025039672852,-95.95780944824219,-59.011558532714844,23.449899673461914,0.0007577386075354297,400
rbf_svr_graph_no_pragma_arguments,exemplar,cycles_max,0.6213520765304565,101.32539367675781,847.4205322265625,-81.18517303466797,-459.7102355957031,-694.1502685546875,37.357086181640625,0.0007577386075354297,400
rbf_svr_graph_no_pragma_arguments,exemplar,interval_max,-0.07549393177032471,113.75640869140625,567.7290649414062,8.350258827209473,-163.5163116455078,-184.62538146972656,80.96928405761719,0.0007577386075354297,400
rbf_svr_graph_no_pragma_edges,synthetic_test,lut,0.7981573939323425,23.514570236206055,46941.8359375,0.7411521673202515,-290.81549072265625,-17.466388702392578,11.338213920593262,0.0013298393605509773,294
rbf_svr_graph_no_pragma_edges,synthetic_test,ff,0.8074551820755005,27.948740005493164,34973.75390625,0.6134699583053589,-26.425399780273438,-11.159481048583984,14.182600021362305,0.0013298393605509773,294
rbf_svr_graph_no_pragma_edges,synthetic_test,dsp,0.4967723488807678,35.00075912475586,912.5588989257812,0.0,-17.00718879699707,-21.257043838500977,13.00623893737793,0.0013298393605509773,294
rbf_svr_graph_no_pragma_edges,synthetic_test,bram,0.5443611145019531,32.73024368286133,28.50894546508789,-1.1809425354003906,-14.09531307220459,-12.094343185424805,15.504859924316406,0.0013298393605509773,294
rbf_svr_graph_no_pragma_edges,synthetic_test,cycles_max,0.5050019025802612,27.701494216918945,727754.75,-0.7932074666023254,-15.92809009552002,-17.586050033569336,10.496137619018555,0.0013298393605509773,294
rbf_svr_graph_no_pragma_edges,synthetic_test,interval_max,0.4910784959793091,32.149112701416016,738053.5625,0.562900722026825,-24.163955688476562,-14.10518741607666,12.423341751098633,0.0013298393605509773,294
rbf_svr_graph_no_pragma_edges,exemplar,lut,0.3690822124481201,61.11615753173828,21836.2265625,1.370350956916809,-98.90753936767578,-63.12745666503906,32.50925827026367,0.001034294767487154,400
rbf_svr_graph_no_pragma_edges,exemplar,ff,-0.08770251274108887,110.35405731201172,18073.076171875,70.13999938964844,6.932338714599609,23.285179138183594,88.88467407226562,0.001034294767487154,400
rbf_svr_graph_no_pragma_edges,exemplar,dsp,-0.0342254638671875,75.90682220458984,715.9177856445312,0.0,-49.50774383544922,-84.39027404785156,43.921958923339844,0.001034294767487154,400
rbf_svr_graph_no_pragma_edges,exemplar,bram,-0.35694897174835205,65.05181884765625,2.945279359817505,-10.748858451843262,-74.18316650390625,-63.49093246459961,29.183387756347656,0.001034294767487154,400
rbf_svr_graph_no_pragma_edges,exemplar,cycles_max,0.634458601474762,102.45344543457031,832.6250610351562,-117.97024536132812,-470.6067199707031,-787.7303466796875,31.916826248168945,0.001034294767487154,400
rbf_svr_graph_no_pragma_edges,exemplar,interval_max,-0.08298826217651367,111.12934112548828,569.7037353515625,22.587289810180664,-192.31690979003906,-178.47987365722656,76.51189422607422,0.001034294767487154,400
rbf_svr_graph_no_type_features,synthetic_test,lut,0.7250803709030151,31.9217586517334,54784.3515625,1.062007188796997,-1320.10498046875,-28.880952835083008,19.002517700195312,0.0014471189387884706,294
rbf_svr_graph_no_type_features,synthetic_test,ff,0.8259586095809937,34.226417541503906,33250.8359375,1.8691682815551758,-70.13590240478516,-21.643465042114258,20.65164566040039,0.0014471189387884706,294
rbf_svr_graph_no_type_features,synthetic_test,dsp,0.17917734384536743,51.842350006103516,1165.47607421875,-3.0011727809906006,-37.47488784790039,-32.36790084838867,27.658279418945312,0.0014471189387884706,294
rbf_svr_graph_no_type_features,synthetic_test,bram,0.5736707448959351,35.25880432128906,27.576766967773438,0.0,-9.365680694580078,-12.407755851745605,20.89132308959961,0.0014471189387884706,294
rbf_svr_graph_no_type_features,synthetic_test,cycles_max,0.3560504913330078,45.01824951171875,830059.4375,1.5677874088287354,-27.66484260559082,-53.745994567871094,32.26858139038086,0.0014471189387884706,294
rbf_svr_graph_no_type_features,synthetic_test,interval_max,0.3574443459510803,49.88677978515625,829311.8125,1.974043846130371,-30.449159622192383,-45.36532974243164,33.52212142944336,0.0014471189387884706,294
rbf_svr_graph_no_type_features,exemplar,lut,0.15305095911026,87.52574920654297,25299.962890625,37.29121780395508,-107.6284408569336,-13.359039306640625,70.38226318359375,0.0008468329925017315,400
rbf_svr_graph_no_type_features,exemplar,ff,-0.15150368213653564,123.4725570678711,18595.580078125,73.39212036132812,-74.3219223022461,30.667888641357422,90.01478576660156,0.0008468329925017315,400
rbf_svr_graph_no_type_features,exemplar,dsp,-0.01728677749633789,105.88780975341797,710.0308837890625,-3.8630802631378174,-608.6493530273438,-271.94305419921875,58.89591598510742,0.0008468329925017315,400
rbf_svr_graph_no_type_features,exemplar,bram,-1.484050989151001,70.14710235595703,3.984969139099121,0.0,-101.86583709716797,-71.70332336425781,37.678871154785156,0.0008468329925017315,400
rbf_svr_graph_no_type_features,exemplar,cycles_max,0.278195858001709,103.2605972290039,1170.0135498046875,-70.49147033691406,-572.36328125,-836.3629760742188,36.33802795410156,0.0008468329925017315,400
rbf_svr_graph_no_type_features,exemplar,interval_max,-0.09859621524810791,112.5907211303711,573.7943115234375,20.704814910888672,-279.3022766113281,-164.63917541503906,76.64488220214844,0.0008468329925017315,400
rbf_svr_graph_no_literal_features,synthetic_test,lut,0.7916560769081116,23.886735916137695,47691.8359375,0.35307204723358154,-277.63226318359375,-16.19719123840332,11.581615447998047,0.001157350115637219,294
rbf_svr_graph_no_literal_features,synthetic_test,ff,0.8139731287956238,28.625123977661133,34376.69921875,-0.5189085006713867,-29.499441146850586,-13.486574172973633,15.096967697143555,0.001157350115637219,294
rbf_svr_graph_no_literal_features,synthetic_test,dsp,0.47732239961624146,36.03837966918945,930.0271606445312,-0.4609714150428772,-17.22954750061035,-23.025257110595703,14.371822357177734,0.001157350115637219,294
rbf_svr_graph_no_literal_features,synthetic_test,bram,0.5444658994674683,32.16551971435547,28.50566864013672,-0.19813835620880127,-11.997626304626465,-11.220948219299316,13.326364517211914,0.001157350115637219,294
rbf_svr_graph_no_literal_features,synthetic_test,cycles_max,0.4046792984008789,28.415510177612305,798102.6875,-0.6185613870620728,-17.625980377197266,-14.837772369384766,11.005988121032715,0.001157350115637219,294
rbf_svr_graph_no_literal_features,synthetic_test,interval_max,0.38812899589538574,32.469303131103516,809268.0625,0.1170845553278923,-23.364471435546875,-14.776641845703125,13.360868453979492,0.001157350115637219,294
rbf_svr_graph_no_literal_features,exemplar,lut,0.259915292263031,64.17475891113281,23650.04296875,-3.2766482830047607,-102.27758026123047,-76.10938262939453,35.48339080810547,0.0011556556674986495,400
rbf_svr_graph_no_literal_features,exemplar,ff,-0.07866072654724121,107.3309097290039,17997.802734375,67.38806915283203,5.2209320068359375,17.08623695373535,88.19611358642578,0.0011556556674986495,400
rbf_svr_graph_no_literal_features,exemplar,dsp,-0.029137849807739258,77.87818908691406,714.1547241210938,0.0,-73.14604187011719,-102.93318939208984,38.491817474365234,0.0011556556674986495,400
rbf_svr_graph_no_literal_features,exemplar,bram,-0.5639302730560303,67.6330337524414,3.161938428878784,-14.968862533569336,-86.9954605102539,-73.1182861328125,26.281034469604492,0.0011556556674986495,400
rbf_svr_graph_no_literal_features,exemplar,cycles_max,0.6390721797943115,101.8144760131836,827.3540649414062,-119.38539123535156,-496.4766845703125,-781.732666015625,29.67330551147461,0.0011556556674986495,400
rbf_svr_graph_no_literal_features,exemplar,interval_max,-0.05561685562133789,108.9234848022461,562.4583129882812,13.526533126831055,-206.50120544433594,-179.68927001953125,70.68272399902344,0.0011556556674986495,400
rbf_svr_graph_no_edges,synthetic_test,lut,0.8147410154342651,23.445980072021484,44972.11328125,0.7301371097564697,-298.5738525390625,-17.17115592956543,11.095112800598145,0.0011360390510447291,294
rbf_svr_graph_no_edges,synthetic_test,ff,0.8161801695823669,27.762985229492188,34172.16796875,0.6054962873458862,-26.162324905395508,-11.484241485595703,13.465950965881348,0.0011360390510447291,294
rbf_svr_graph_no_edges,synthetic_test,dsp,0.5137301683425903,35.457298278808594,897.0514526367188,0.0,-18.077178955078125,-22.098655700683594,12.919439315795898,0.0011360390510447291,294
rbf_svr_graph_no_edges,synthetic_test,bram,0.5388282537460327,32.94121551513672,28.681516647338867,-1.361595630645752,-13.491008758544922,-12.842187881469727,13.336193084716797,0.0011360390510447291,294
rbf_svr_graph_no_edges,synthetic_test,cycles_max,0.5149682760238647,27.0876522064209,720391.125,-0.26305922865867615,-15.254786491394043,-16.97776985168457,10.346649169921875,0.0011360390510447291,294
rbf_svr_graph_no_edges,synthetic_test,interval_max,0.5029916763305664,32.3861083984375,729364.0,0.010339761152863503,-24.09347152709961,-15.652039527893066,12.548238754272461,0.0011360390510447291,294
rbf_svr_graph_no_edges,exemplar,lut,0.34177470207214355,61.5518798828125,22303.78125,-4.801932334899902,-107.87017822265625,-72.71493530273438,31.407957077026367,0.0009822389699911582,400
rbf_svr_graph_no_edges,exemplar,ff,-0.07173144817352295,106.83058166503906,17939.900390625,67.83413696289062,6.228879928588867,18.813974380493164,87.40277862548828,0.0009822389699911582,400
rbf_svr_graph_no_edges,exemplar,dsp,-0.03645527362823486,73.31166076660156,716.6891479492188,0.0,-33.207279205322266,-54.852691650390625,46.26112747192383,0.0009822389699911582,400
rbf_svr_graph_no_edges,exemplar,bram,-0.21272850036621094,65.08988952636719,2.784367322921753,-13.98859977722168,-68.56262969970703,-67.65644073486328,28.398744583129883,0.0009822389699911582,400
rbf_svr_graph_no_edges,exemplar,cycles_max,0.6360867023468018,102.78030395507812,830.7688598632812,-146.98744201660156,-499.88616943359375,-744.6627197265625,24.824050903320312,0.0009822389699911582,400
rbf_svr_graph_no_edges,exemplar,interval_max,-0.05876362323760986,108.85369873046875,563.2959594726562,16.09536361694336,-220.5155792236328,-199.98086547851562,75.76426696777344,0.0009822389699911582,400
rbf_svr_graph_size_only,synthetic_test,lut,0.37750011682510376,46.29703903198242,82437.2109375,4.517806053161621,-2954.96875,-30.503379821777344,30.53736114501953,0.0005039428163269934,294
rbf_svr_graph_size_only,synthetic_test,ff,0.291945219039917,51.27739334106445,67067.1328125,1.3551576137542725,-226.09483337402344,-36.118316650390625,33.245304107666016,0.0005039428163269934,294
rbf_svr_graph_size_only,synthetic_test,dsp,-0.020299673080444336,76.02539825439453,1299.3990478515625,0.0,-30.245203018188477,-44.526432037353516,53.540382385253906,0.0005039428163269934,294
rbf_svr_graph_size_only,synthetic_test,bram,0.4507700204849243,43.82826614379883,31.300254821777344,-1.2717341184616089,-22.388639450073242,-28.448776245117188,25.281431198120117,0.0005039428163269934,294
rbf_svr_graph_size_only,synthetic_test,cycles_max,0.26077646017074585,66.64903259277344,889346.875,3.0824246406555176,-83.12481689453125,-79.02537536621094,46.66450119018555,0.0005039428163269934,294
rbf_svr_graph_size_only,synthetic_test,interval_max,0.2066778540611267,73.43727111816406,921482.875,7.538468360900879,-127.75012969970703,-96.22283935546875,46.52595138549805,0.0005039428163269934,294
rbf_svr_graph_size_only,exemplar,lut,-0.3081240653991699,96.09144592285156,31442.400390625,-62.572532653808594,-429.8994140625,-210.43670654296875,56.17163848876953,0.0002611191825053538,400
rbf_svr_graph_size_only,exemplar,ff,-0.20367014408111572,113.33232116699219,19012.130859375,61.083213806152344,-252.06761169433594,-16.746109008789062,84.95195007324219,0.0002611191825053538,400
rbf_svr_graph_size_only,exemplar,dsp,-0.05269420146942139,118.9091567993164,722.2817993164062,-122.48706817626953,-457.5592956542969,-508.61053466796875,42.32225036621094,0.0002611191825053538,400
rbf_svr_graph_size_only,exemplar,bram,-3.421654224395752,86.32218170166016,5.316638469696045,-54.4520263671875,-211.6496124267578,-302.68560791015625,-5.252925872802734,0.0002611191825053538,400
rbf_svr_graph_size_only,exemplar,cycles_max,-0.013633012771606445,132.4947509765625,1386.5054931640625,27.627052307128906,-621.0263061523438,-945.288818359375,72.39779663085938,0.0002611191825053538,400
rbf_svr_graph_size_only,exemplar,interval_max,-0.21987080574035645,130.72874450683594,604.6361083984375,63.149986267089844,-158.14053344726562,-77.52619934082031,96.04934692382812,0.0002611191825053538,400
rbf_svr_graph_opcodes_size,synthetic_test,lut,0.5708903074264526,40.7110710144043,68444.375,-1.3757823705673218,-895.619140625,-33.4541015625,23.164438247680664,0.0005308020952316856,294
rbf_svr_graph_opcodes_size,synthetic_test,ff,0.4441720247268677,43.275028228759766,59421.90234375,-0.05567839741706848,-131.0394287109375,-29.5045166015625,27.44913101196289,0.0005308020952316856,294
rbf_svr_graph_opcodes_size,synthetic_test,dsp,0.0034180879592895508,54.001529693603516,1284.2073974609375,-1.8108186721801758,-25.046695709228516,-34.349300384521484,28.56673812866211,0.0005308020952316856,294
rbf_svr_graph_opcodes_size,synthetic_test,bram,0.4309004545211792,38.127498626708984,31.86140251159668,0.0,-13.619174003601074,-21.04791259765625,22.944242477416992,0.0005308020952316856,294
rbf_svr_graph_opcodes_size,synthetic_test,cycles_max,0.4700601100921631,58.74077606201172,753002.75,-1.1413989067077637,-68.32035064697266,-75.47972869873047,41.45448303222656,0.0005308020952316856,294
rbf_svr_graph_opcodes_size,synthetic_test,interval_max,0.40006333589553833,66.10496520996094,801337.0,9.68547534942627,-100.00407409667969,-83.16490173339844,41.85851287841797,0.0005308020952316856,294
rbf_svr_graph_opcodes_size,exemplar,lut,0.04193621873855591,80.7137451171875,26908.435546875,11.898409843444824,-141.5639190673828,-71.31334686279297,64.8892593383789,0.0004130990425255732,400
rbf_svr_graph_opcodes_size,exemplar,ff,-0.2026740312576294,123.8836441040039,19004.26171875,71.83524322509766,-68.54013061523438,16.134296417236328,88.1017074584961,0.0004130990425255732,400
rbf_svr_graph_opcodes_size,exemplar,dsp,-0.05972123146057129,93.47772216796875,724.6884765625,0.0,-153.6748809814453,-110.0356216430664,68.69770050048828,0.0004130990425255732,400
rbf_svr_graph_opcodes_size,exemplar,bram,-6.39735746383667,68.3631591796875,6.87674617767334,-44.34698486328125,-221.78872680664062,-109.63323211669922,0.0,0.0004130990425255732,400
rbf_svr_graph_opcodes_size,exemplar,cycles_max,-0.29106438159942627,101.97683715820312,1564.7867431640625,-102.982177734375,-629.2391967773438,-720.9174194335938,28.348094940185547,0.0004130990425255732,400
rbf_svr_graph_opcodes_size,exemplar,interval_max,0.07225757837295532,101.85498046875,527.2916259765625,-34.37739562988281,-170.54409790039062,-202.76339721679688,65.00518035888672,0.0004130990425255732,400
logistic_hurdle_rbf_expected_graph,synthetic_test,lut,0.7955071330070496,23.645957946777344,47249.01171875,0.5255669355392456,-302.2684020996094,-17.574058532714844,11.088844299316406,0.0010469500952005088,294
logistic_hurdle_rbf_expected_graph,synthetic_test,ff,0.8071165680885315,28.13250160217285,35004.49609375,0.7630753517150879,-27.298730850219727,-11.319648742675781,14.537443161010742,0.0010469500952005088,294
logistic_hurdle_rbf_expected_graph,synthetic_test,dsp,0.7881734371185303,33.53754425048828,592.0642700195312,-1.5365921258926392,-38.178131103515625,-21.26927947998047,7.161690711975098,0.0010469500952005088,294
logistic_hurdle_rbf_expected_graph,synthetic_test,bram,0.5484265089035034,31.45541000366211,28.38147735595703,-0.33683496713638306,-13.559462547302246,-10.442619323730469,14.005851745605469,0.0010469500952005088,294
logistic_hurdle_rbf_expected_graph,synthetic_test,cycles_max,0.47182750701904297,27.90445899963379,751746.0625,-0.6392694115638733,-16.152545928955078,-16.960729598999023,11.504694938659668,0.0010469500952005088,294
logistic_hurdle_rbf_expected_graph,synthetic_test,interval_max,0.45851796865463257,32.35159683227539,761297.6875,0.5005186200141907,-24.27008056640625,-14.77424144744873,11.844528198242188,0.0010469500952005088,294
logistic_hurdle_rbf_threshold_graph,synthetic_test,lut,0.7955071330070496,23.645957946777344,47249.01171875,0.5255669355392456,-302.2684020996094,-17.574058532714844,11.088844299316406,0.0010469500952005088,294
logistic_hurdle_rbf_threshold_graph,synthetic_test,ff,0.8071165680885315,28.13250160217285,35004.49609375,0.7630753517150879,-27.298730850219727,-11.319648742675781,14.537443161010742,0.0010469500952005088,294
logistic_hurdle_rbf_threshold_graph,synthetic_test,dsp,0.7888891100883484,24.052875518798828,591.0632934570312,0.0,-16.633771896362305,-13.811588287353516,6.768307209014893,0.0010469500952005088,294
logistic_hurdle_rbf_threshold_graph,synthetic_test,bram,0.5484249591827393,31.06142807006836,28.38152313232422,0.0,-12.881702423095703,-9.91786003112793,14.004271507263184,0.0010469500952005088,294
logistic_hurdle_rbf_threshold_graph,synthetic_test,cycles_max,0.47182750701904297,27.90445899963379,751746.0625,-0.6392694115638733,-16.152545928955078,-16.960729598999023,11.504694938659668,0.0010469500952005088,294
logistic_hurdle_rbf_threshold_graph,synthetic_test,interval_max,0.45851796865463257,32.35159683227539,761297.6875,0.5005186200141907,-24.27008056640625,-14.77424144744873,11.844528198242188,0.0010469500952005088,294
logistic_hurdle_rbf_expected_graph,exemplar,lut,0.375227153301239,61.2072868347168,21729.62890625,4.737912654876709,-93.68441772460938,-59.07269287109375,34.7706298828125,0.0010655773100006628,400
logistic_hurdle_rbf_expected_graph,exemplar,ff,-0.09686005115509033,111.3505859375,18148.998046875,71.09239959716797,10.452280044555664,26.737991333007812,88.98592376708984,0.0010655773100006628,400
logistic_hurdle_rbf_expected_graph,exemplar,dsp,0.06317567825317383,79.45639038085938,681.37255859375,-10.58517837524414,-154.45765686035156,-92.20924377441406,47.62874221801758,0.0010655773100006628,400
logistic_hurdle_rbf_expected_graph,exemplar,bram,-0.32941901683807373,65.4714584350586,2.9152488708496094,-4.273564338684082,-72.9113998413086,-93.97994995117188,27.23535919189453,0.0010655773100006628,400
logistic_hurdle_rbf_expected_graph,exemplar,cycles_max,0.6332201957702637,102.08384704589844,834.0343017578125,-110.98443603515625,-457.0946350097656,-763.3740234375,33.808284759521484,0.0010655773100006628,400
logistic_hurdle_rbf_expected_graph,exemplar,interval_max,-0.07557439804077148,110.99990844726562,567.7503662109375,22.59612274169922,-188.94476318359375,-175.73507690429688,76.02604675292969,0.0010655773100006628,400
logistic_hurdle_rbf_threshold_graph,exemplar,lut,0.375227153301239,61.2072868347168,21729.62890625,4.737912654876709,-93.68441772460938,-59.07269287109375,34.7706298828125,0.0010655773100006628,400
logistic_hurdle_rbf_threshold_graph,exemplar,ff,-0.09686005115509033,111.3505859375,18148.998046875,71.09239959716797,10.452280044555664,26.737991333007812,88.98592376708984,0.0010655773100006628,400
logistic_hurdle_rbf_threshold_graph,exemplar,dsp,0.11527633666992188,68.87092590332031,662.154541015625,0.0,-100.0139389038086,-47.481998443603516,48.49964141845703,0.0010655773100006628,400
logistic_hurdle_rbf_threshold_graph,exemplar,bram,-0.3315584659576416,64.7711181640625,2.9175939559936523,0.0,-73.1390609741211,-99.26001739501953,25.007326126098633,0.0010655773100006628,400
logistic_hurdle_rbf_threshold_graph,exemplar,cycles_max,0.6332201957702637,102.08384704589844,834.0343017578125,-110.98443603515625,-457.0946350097656,-763.3740234375,33.808284759521484,0.0010655773100006628,400
logistic_hurdle_rbf_threshold_graph,exemplar,interval_max,-0.07557439804077148,110.99990844726562,567.7503662109375,22.59612274169922,-188.94476318359375,-175.73507690429688,76.02604675292969,0.0010655773100006628,400
